subject_id,fold,metric,model,value,cases_aggregated
sub-verse093,0,common_matched_assd_mm,d129,0.37659877444769596,1
sub-verse093,0,common_matched_assd_mm,d175,0.38197703682826534,1
sub-verse093,0,common_matched_hd95_mm,d129,1.3849001794597504,1
sub-verse093,0,common_matched_hd95_mm,d175,1.2844975480350074,1
sub-verse093,0,complete_label_set_indicator,d129,0.0,1
sub-verse093,0,complete_label_set_indicator,d175,0.0,1
sub-verse093,0,foreground_dice,d129,0.919399,1
sub-verse093,0,foreground_dice,d175,0.916877,1
sub-verse093,0,identification_rate,d129,1.0,1
sub-verse093,0,identification_rate,d175,1.0,1
sub-verse093,0,label_set_jaccard,d129,0.75,1
sub-verse093,0,label_set_jaccard,d175,0.75,1
sub-verse093,0,macro_label_dice,d129,0.9258423410942623,1
sub-verse093,0,macro_label_dice,d175,0.9264491949662089,1
sub-verse093,0,missing_label_count,d129,0.0,1
sub-verse093,0,missing_label_count,d175,0.0,1
sub-verse093,1,common_matched_assd_mm,d129,1.3692061154913984,1
sub-verse093,1,common_matched_assd_mm,d175,1.4772559630436595,1
sub-verse093,1,common_matched_hd95_mm,d129,6.122167273866452,1
sub-verse093,1,common_matched_hd95_mm,d175,5.843374318691726,1
sub-verse093,1,complete_label_set_indicator,d129,0.0,1
sub-verse093,1,complete_label_set_indicator,d175,0.0,1
sub-verse093,1,foreground_dice,d129,0.90672,1
sub-verse093,1,foreground_dice,d175,0.907704,1
sub-verse093,1,identification_rate,d129,0.888889,1
sub-verse093,1,identification_rate,d175,0.777778,1
sub-verse093,1,label_set_jaccard,d129,0.8181818181818182,1
sub-verse093,1,label_set_jaccard,d175,0.75,1
sub-verse093,1,macro_label_dice,d129,0.8306912196879116,1
sub-verse093,1,macro_label_dice,d175,0.8161612010357643,1
sub-verse093,1,missing_label_count,d129,0.0,1
sub-verse093,1,missing_label_count,d175,0.0,1
sub-verse093,2,common_matched_assd_mm,d129,1.1453031324888034,1
sub-verse093,2,common_matched_assd_mm,d175,0.4321476480423324,1
sub-verse093,2,common_matched_hd95_mm,d129,6.513164117737566,1
sub-verse093,2,common_matched_hd95_mm,d175,1.486925816382418,1
sub-verse093,2,complete_label_set_indicator,d129,0.0,1
sub-verse093,2,complete_label_set_indicator,d175,0.0,1
sub-verse093,2,foreground_dice,d129,0.915946,1
sub-verse093,2,foreground_dice,d175,0.917859,1
sub-verse093,2,identification_rate,d129,1.0,1
sub-verse093,2,identification_rate,d175,1.0,1
sub-verse093,2,label_set_jaccard,d129,0.9,1
sub-verse093,2,label_set_jaccard,d175,0.75,1
sub-verse093,2,macro_label_dice,d129,0.8873880336820535,1
sub-verse093,2,macro_label_dice,d175,0.9187987143432559,1
sub-verse093,2,missing_label_count,d129,0.0,1
sub-verse093,2,missing_label_count,d175,0.0,1
sub-verse093,3,common_matched_assd_mm,d129,0.47670087011785,1
sub-verse093,3,common_matched_assd_mm,d175,0.5690197014678687,1
sub-verse093,3,common_matched_hd95_mm,d129,1.777421028592104,1
sub-verse093,3,common_matched_hd95_mm,d175,3.0853866370503593,1
sub-verse093,3,complete_label_set_indicator,d129,0.0,1
sub-verse093,3,complete_label_set_indicator,d175,0.0,1
sub-verse093,3,foreground_dice,d129,0.92119,1
sub-verse093,3,foreground_dice,d175,0.915105,1
sub-verse093,3,identification_rate,d129,1.0,1
sub-verse093,3,identification_rate,d175,1.0,1
sub-verse093,3,label_set_jaccard,d129,0.75,1
sub-verse093,3,label_set_jaccard,d175,0.75,1
sub-verse093,3,macro_label_dice,d129,0.9237661181194186,1
sub-verse093,3,macro_label_dice,d175,0.9130450020076244,1
sub-verse093,3,missing_label_count,d129,0.0,1
sub-verse093,3,missing_label_count,d175,0.0,1
sub-verse093,4,common_matched_assd_mm,d129,0.5866213407675034,1
sub-verse093,4,common_matched_assd_mm,d175,0.9103961262254613,1
sub-verse093,4,common_matched_hd95_mm,d129,3.406307768865453,1
sub-verse093,4,common_matched_hd95_mm,d175,4.485987475274721,1
sub-verse093,4,complete_label_set_indicator,d129,0.0,1
sub-verse093,4,complete_label_set_indicator,d175,0.0,1
sub-verse093,4,foreground_dice,d129,0.916744,1
sub-verse093,4,foreground_dice,d175,0.897267,1
sub-verse093,4,identification_rate,d129,1.0,1
sub-verse093,4,identification_rate,d175,0.888889,1
sub-verse093,4,label_set_jaccard,d129,0.75,1
sub-verse093,4,label_set_jaccard,d175,0.8181818181818182,1
sub-verse093,4,macro_label_dice,d129,0.9100776947891206,1
sub-verse093,4,macro_label_dice,d175,0.867179151733163,1
sub-verse093,4,missing_label_count,d129,0.0,1
sub-verse093,4,missing_label_count,d175,0.0,1
sub-verse095,0,common_matched_assd_mm,d129,0.1765078423331603,1
sub-verse095,0,common_matched_assd_mm,d175,0.18457611183428338,1
sub-verse095,0,common_matched_hd95_mm,d129,1.0243655036690056,1
sub-verse095,0,common_matched_hd95_mm,d175,1.0831890330807703,1
sub-verse095,0,complete_label_set_indicator,d129,0.0,1
sub-verse095,0,complete_label_set_indicator,d175,0.0,1
sub-verse095,0,foreground_dice,d129,0.966033,1
sub-verse095,0,foreground_dice,d175,0.964403,1
sub-verse095,0,identification_rate,d129,1.0,1
sub-verse095,0,identification_rate,d175,1.0,1
sub-verse095,0,label_set_jaccard,d129,0.9444444444444444,1
sub-verse095,0,label_set_jaccard,d175,0.9444444444444444,1
sub-verse095,0,macro_label_dice,d129,0.9596941413941157,1
sub-verse095,0,macro_label_dice,d175,0.9582705024150393,1
sub-verse095,0,missing_label_count,d129,0.0,1
sub-verse095,0,missing_label_count,d175,0.0,1
sub-verse095,1,common_matched_assd_mm,d129,0.37793735565838343,1
sub-verse095,1,common_matched_assd_mm,d175,0.22086858829043993,1
sub-verse095,1,common_matched_hd95_mm,d129,2.376636606858072,1
sub-verse095,1,common_matched_hd95_mm,d175,1.0588235294117647,1
sub-verse095,1,complete_label_set_indicator,d129,0.0,1
sub-verse095,1,complete_label_set_indicator,d175,0.0,1
sub-verse095,1,foreground_dice,d129,0.966644,1
sub-verse095,1,foreground_dice,d175,0.965718,1
sub-verse095,1,identification_rate,d129,1.0,1
sub-verse095,1,identification_rate,d175,1.0,1
sub-verse095,1,label_set_jaccard,d129,0.9444444444444444,1
sub-verse095,1,label_set_jaccard,d175,0.9444444444444444,1
sub-verse095,1,macro_label_dice,d129,0.9389456838422345,1
sub-verse095,1,macro_label_dice,d175,0.9590157938538991,1
sub-verse095,1,missing_label_count,d129,0.0,1
sub-verse095,1,missing_label_count,d175,0.0,1
sub-verse095,2,common_matched_assd_mm,d129,0.34843982211660973,1
sub-verse095,2,common_matched_assd_mm,d175,0.840188882077672,1
sub-verse095,2,common_matched_hd95_mm,d129,2.264963063235469,1
sub-verse095,2,common_matched_hd95_mm,d175,4.786972931447583,1
sub-verse095,2,complete_label_set_indicator,d129,0.0,1
sub-verse095,2,complete_label_set_indicator,d175,0.0,1
sub-verse095,2,foreground_dice,d129,0.962494,1
sub-verse095,2,foreground_dice,d175,0.964838,1
sub-verse095,2,identification_rate,d129,1.0,1
sub-verse095,2,identification_rate,d175,0.941176,1
sub-verse095,2,label_set_jaccard,d129,0.9444444444444444,1
sub-verse095,2,label_set_jaccard,d175,0.9444444444444444,1
sub-verse095,2,macro_label_dice,d129,0.944879954899446,1
sub-verse095,2,macro_label_dice,d175,0.9050617957633014,1
sub-verse095,2,missing_label_count,d129,0.0,1
sub-verse095,2,missing_label_count,d175,0.0,1
sub-verse095,3,common_matched_assd_mm,d129,0.259881798145094,1
sub-verse095,3,common_matched_assd_mm,d175,0.16663211989012625,1
sub-verse095,3,common_matched_hd95_mm,d129,1.3999784631326484,1
sub-verse095,3,common_matched_hd95_mm,d175,1.0,1
sub-verse095,3,complete_label_set_indicator,d129,0.0,1
sub-verse095,3,complete_label_set_indicator,d175,0.0,1
sub-verse095,3,foreground_dice,d129,0.965663,1
sub-verse095,3,foreground_dice,d175,0.962956,1
sub-verse095,3,identification_rate,d129,1.0,1
sub-verse095,3,identification_rate,d175,1.0,1
sub-verse095,3,label_set_jaccard,d129,0.9444444444444444,1
sub-verse095,3,label_set_jaccard,d175,0.9444444444444444,1
sub-verse095,3,macro_label_dice,d129,0.9556772076728175,1
sub-verse095,3,macro_label_dice,d175,0.9610949076946373,1
sub-verse095,3,missing_label_count,d129,0.0,1
sub-verse095,3,missing_label_count,d175,0.0,1
sub-verse095,4,common_matched_assd_mm,d129,0.16727098022373107,1
sub-verse095,4,common_matched_assd_mm,d175,0.17488347727835354,1
sub-verse095,4,common_matched_hd95_mm,d129,1.0588235294117647,1
sub-verse095,4,common_matched_hd95_mm,d175,1.0487310073380112,1
sub-verse095,4,complete_label_set_indicator,d129,0.0,1
sub-verse095,4,complete_label_set_indicator,d175,0.0,1
sub-verse095,4,foreground_dice,d129,0.964044,1
sub-verse095,4,foreground_dice,d175,0.965594,1
sub-verse095,4,identification_rate,d129,1.0,1
sub-verse095,4,identification_rate,d175,1.0,1
sub-verse095,4,label_set_jaccard,d129,0.9444444444444444,1
sub-verse095,4,label_set_jaccard,d175,0.9444444444444444,1
sub-verse095,4,macro_label_dice,d129,0.9581072255066706,1
sub-verse095,4,macro_label_dice,d175,0.9595190563400875,1
sub-verse095,4,missing_label_count,d129,0.0,1
sub-verse095,4,missing_label_count,d175,0.0,1
sub-verse116,0,common_matched_assd_mm,d129,0.1871186921760353,1
sub-verse116,0,common_matched_assd_mm,d175,0.2131196470559281,1
sub-verse116,0,common_matched_hd95_mm,d129,1.0,1
sub-verse116,0,common_matched_hd95_mm,d175,1.0,1
sub-verse116,0,complete_label_set_indicator,d129,0.0,1
sub-verse116,0,complete_label_set_indicator,d175,0.0,1
sub-verse116,0,foreground_dice,d129,0.675918,1
sub-verse116,0,foreground_dice,d175,0.674867,1
sub-verse116,0,identification_rate,d129,1.0,1
sub-verse116,0,identification_rate,d175,1.0,1
sub-verse116,0,label_set_jaccard,d129,0.25,1
sub-verse116,0,label_set_jaccard,d175,0.2,1
sub-verse116,0,macro_label_dice,d129,0.9699846964801905,1
sub-verse116,0,macro_label_dice,d175,0.9681836158577332,1
sub-verse116,0,missing_label_count,d129,0.0,1
sub-verse116,0,missing_label_count,d175,0.0,1
sub-verse116,1,common_matched_assd_mm,d129,0.188211926550036,1
sub-verse116,1,common_matched_assd_mm,d175,0.191372692875185,1
sub-verse116,1,common_matched_hd95_mm,d129,1.0,1
sub-verse116,1,common_matched_hd95_mm,d175,1.0,1
sub-verse116,1,complete_label_set_indicator,d129,0.0,1
sub-verse116,1,complete_label_set_indicator,d175,0.0,1
sub-verse116,1,foreground_dice,d129,0.675271,1
sub-verse116,1,foreground_dice,d175,0.675093,1
sub-verse116,1,identification_rate,d129,1.0,1
sub-verse116,1,identification_rate,d175,1.0,1
sub-verse116,1,label_set_jaccard,d129,0.14285714285714285,1
sub-verse116,1,label_set_jaccard,d175,0.25,1
sub-verse116,1,macro_label_dice,d129,0.9692533939732295,1
sub-verse116,1,macro_label_dice,d175,0.9692628253142491,1
sub-verse116,1,missing_label_count,d129,0.0,1
sub-verse116,1,missing_label_count,d175,0.0,1
sub-verse116,2,common_matched_assd_mm,d129,0.1996218030425307,1
sub-verse116,2,common_matched_assd_mm,d175,0.1900941504730895,1
sub-verse116,2,common_matched_hd95_mm,d129,1.0,1
sub-verse116,2,common_matched_hd95_mm,d175,1.0,1
sub-verse116,2,complete_label_set_indicator,d129,0.0,1
sub-verse116,2,complete_label_set_indicator,d175,0.0,1
sub-verse116,2,foreground_dice,d129,0.674701,1
sub-verse116,2,foreground_dice,d175,0.674719,1
sub-verse116,2,identification_rate,d129,1.0,1
sub-verse116,2,identification_rate,d175,1.0,1
sub-verse116,2,label_set_jaccard,d129,0.25,1
sub-verse116,2,label_set_jaccard,d175,0.3333333333333333,1
sub-verse116,2,macro_label_dice,d129,0.9690912179378292,1
sub-verse116,2,macro_label_dice,d175,0.9693232261148672,1
sub-verse116,2,missing_label_count,d129,0.0,1
sub-verse116,2,missing_label_count,d175,0.0,1
sub-verse116,3,common_matched_assd_mm,d129,0.1921511714412537,1
sub-verse116,3,common_matched_assd_mm,d175,0.185466532828444,1
sub-verse116,3,common_matched_hd95_mm,d129,1.0,1
sub-verse116,3,common_matched_hd95_mm,d175,1.0,1
sub-verse116,3,complete_label_set_indicator,d129,0.0,1
sub-verse116,3,complete_label_set_indicator,d175,0.0,1
sub-verse116,3,foreground_dice,d129,0.675467,1
sub-verse116,3,foreground_dice,d175,0.676018,1
sub-verse116,3,identification_rate,d129,1.0,1
sub-verse116,3,identification_rate,d175,1.0,1
sub-verse116,3,label_set_jaccard,d129,0.2,1
sub-verse116,3,label_set_jaccard,d175,0.3333333333333333,1
sub-verse116,3,macro_label_dice,d129,0.9688322463497072,1
sub-verse116,3,macro_label_dice,d175,0.9695936035366112,1
sub-verse116,3,missing_label_count,d129,0.0,1
sub-verse116,3,missing_label_count,d175,0.0,1
sub-verse116,4,common_matched_assd_mm,d129,0.1900476191763243,1
sub-verse116,4,common_matched_assd_mm,d175,0.1907321919039598,1
sub-verse116,4,common_matched_hd95_mm,d129,1.0,1
sub-verse116,4,common_matched_hd95_mm,d175,1.0,1
sub-verse116,4,complete_label_set_indicator,d129,0.0,1
sub-verse116,4,complete_label_set_indicator,d175,0.0,1
sub-verse116,4,foreground_dice,d129,0.675044,1
sub-verse116,4,foreground_dice,d175,0.673954,1
sub-verse116,4,identification_rate,d129,1.0,1
sub-verse116,4,identification_rate,d175,1.0,1
sub-verse116,4,label_set_jaccard,d129,0.3333333333333333,1
sub-verse116,4,label_set_jaccard,d175,0.2,1
sub-verse116,4,macro_label_dice,d129,0.9689605143958642,1
sub-verse116,4,macro_label_dice,d175,0.9687406358113814,1
sub-verse116,4,missing_label_count,d129,0.0,1
sub-verse116,4,missing_label_count,d175,0.0,1
sub-verse124,0,common_matched_assd_mm,d129,0.6903368003411134,1
sub-verse124,0,common_matched_assd_mm,d175,0.2162747676691879,1
sub-verse124,0,common_matched_hd95_mm,d129,5.928982831984716,1
sub-verse124,0,common_matched_hd95_mm,d175,1.0,1
sub-verse124,0,complete_label_set_indicator,d129,0.0,1
sub-verse124,0,complete_label_set_indicator,d175,0.0,1
sub-verse124,0,foreground_dice,d129,0.897619,1
sub-verse124,0,foreground_dice,d175,0.897548,1
sub-verse124,0,identification_rate,d129,1.0,1
sub-verse124,0,identification_rate,d175,1.0,1
sub-verse124,0,label_set_jaccard,d129,0.625,1
sub-verse124,0,label_set_jaccard,d175,0.7142857142857143,1
sub-verse124,0,macro_label_dice,d129,0.9439255405390184,1
sub-verse124,0,macro_label_dice,d175,0.9696687564680218,1
sub-verse124,0,missing_label_count,d129,0.0,1
sub-verse124,0,missing_label_count,d175,0.0,1
sub-verse124,1,common_matched_assd_mm,d129,0.33220544874876534,1
sub-verse124,1,common_matched_assd_mm,d175,0.16759510640327338,1
sub-verse124,1,common_matched_hd95_mm,d129,1.0,1
sub-verse124,1,common_matched_hd95_mm,d175,1.0,1
sub-verse124,1,complete_label_set_indicator,d129,0.0,1
sub-verse124,1,complete_label_set_indicator,d175,0.0,1
sub-verse124,1,foreground_dice,d129,0.892372,1
sub-verse124,1,foreground_dice,d175,0.892601,1
sub-verse124,1,identification_rate,d129,1.0,1
sub-verse124,1,identification_rate,d175,1.0,1
sub-verse124,1,label_set_jaccard,d129,0.7142857142857143,1
sub-verse124,1,label_set_jaccard,d175,0.7142857142857143,1
sub-verse124,1,macro_label_dice,d129,0.9651101697976412,1
sub-verse124,1,macro_label_dice,d175,0.9698107773102883,1
sub-verse124,1,missing_label_count,d129,0.0,1
sub-verse124,1,missing_label_count,d175,0.0,1
sub-verse124,2,common_matched_assd_mm,d129,0.40987677930076477,1
sub-verse124,2,common_matched_assd_mm,d175,0.5099324217488224,1
sub-verse124,2,common_matched_hd95_mm,d129,1.0,1
sub-verse124,2,common_matched_hd95_mm,d175,4.4828427124746195,1
sub-verse124,2,complete_label_set_indicator,d129,0.0,1
sub-verse124,2,complete_label_set_indicator,d175,0.0,1
sub-verse124,2,foreground_dice,d129,0.893379,1
sub-verse124,2,foreground_dice,d175,0.894673,1
sub-verse124,2,identification_rate,d129,1.0,1
sub-verse124,2,identification_rate,d175,1.0,1
sub-verse124,2,label_set_jaccard,d129,0.7142857142857143,1
sub-verse124,2,label_set_jaccard,d175,0.625,1
sub-verse124,2,macro_label_dice,d129,0.9625598492839866,1
sub-verse124,2,macro_label_dice,d175,0.9575214850540353,1
sub-verse124,2,missing_label_count,d129,0.0,1
sub-verse124,2,missing_label_count,d175,0.0,1
sub-verse124,3,common_matched_assd_mm,d129,0.17012156736816192,1
sub-verse124,3,common_matched_assd_mm,d175,0.8438513483844687,1
sub-verse124,3,common_matched_hd95_mm,d129,1.0,1
sub-verse124,3,common_matched_hd95_mm,d175,6.9814820538415345,1
sub-verse124,3,complete_label_set_indicator,d129,0.0,1
sub-verse124,3,complete_label_set_indicator,d175,0.0,1
sub-verse124,3,foreground_dice,d129,0.893198,1
sub-verse124,3,foreground_dice,d175,0.89281,1
sub-verse124,3,identification_rate,d129,1.0,1
sub-verse124,3,identification_rate,d175,1.0,1
sub-verse124,3,label_set_jaccard,d129,0.625,1
sub-verse124,3,label_set_jaccard,d175,0.7142857142857143,1
sub-verse124,3,macro_label_dice,d129,0.9701494775896012,1
sub-verse124,3,macro_label_dice,d175,0.9321104025038078,1
sub-verse124,3,missing_label_count,d129,0.0,1
sub-verse124,3,missing_label_count,d175,0.0,1
sub-verse124,4,common_matched_assd_mm,d129,0.49750394951834176,1
sub-verse124,4,common_matched_assd_mm,d175,0.7655237657706058,1
sub-verse124,4,common_matched_hd95_mm,d129,4.299021084361818,1
sub-verse124,4,common_matched_hd95_mm,d175,6.3606372152384925,1
sub-verse124,4,complete_label_set_indicator,d129,0.0,1
sub-verse124,4,complete_label_set_indicator,d175,0.0,1
sub-verse124,4,foreground_dice,d129,0.895797,1
sub-verse124,4,foreground_dice,d175,0.893186,1
sub-verse124,4,identification_rate,d129,1.0,1
sub-verse124,4,identification_rate,d175,1.0,1
sub-verse124,4,label_set_jaccard,d129,0.7142857142857143,1
sub-verse124,4,label_set_jaccard,d175,0.7142857142857143,1
sub-verse124,4,macro_label_dice,d129,0.9585857093517369,1
sub-verse124,4,macro_label_dice,d175,0.9457705015876838,1
sub-verse124,4,missing_label_count,d129,0.0,1
sub-verse124,4,missing_label_count,d175,0.0,1
sub-verse125,0,common_matched_assd_mm,d129,0.24575304791856092,1
sub-verse125,0,common_matched_assd_mm,d175,0.29057493520438293,1
sub-verse125,0,common_matched_hd95_mm,d129,1.0,1
sub-verse125,0,common_matched_hd95_mm,d175,1.5814404662094999,1
sub-verse125,0,complete_label_set_indicator,d129,0.0,1
sub-verse125,0,complete_label_set_indicator,d175,0.0,1
sub-verse125,0,foreground_dice,d129,0.883723,1
sub-verse125,0,foreground_dice,d175,0.879155,1
sub-verse125,0,identification_rate,d129,1.0,1
sub-verse125,0,identification_rate,d175,1.0,1
sub-verse125,0,label_set_jaccard,d129,0.8,1
sub-verse125,0,label_set_jaccard,d175,0.75,1
sub-verse125,0,macro_label_dice,d129,0.9479098229454054,1
sub-verse125,0,macro_label_dice,d175,0.9416856123471707,1
sub-verse125,0,missing_label_count,d129,0.0,1
sub-verse125,0,missing_label_count,d175,0.0,1
sub-verse125,1,common_matched_assd_mm,d129,0.22099949546498018,1
sub-verse125,1,common_matched_assd_mm,d175,0.3185881600953651,1
sub-verse125,1,common_matched_hd95_mm,d129,1.0,1
sub-verse125,1,common_matched_hd95_mm,d175,1.6687357269045642,1
sub-verse125,1,complete_label_set_indicator,d129,0.0,1
sub-verse125,1,complete_label_set_indicator,d175,0.0,1
sub-verse125,1,foreground_dice,d129,0.881182,1
sub-verse125,1,foreground_dice,d175,0.879007,1
sub-verse125,1,identification_rate,d129,1.0,1
sub-verse125,1,identification_rate,d175,1.0,1
sub-verse125,1,label_set_jaccard,d129,0.8,1
sub-verse125,1,label_set_jaccard,d175,0.7058823529411765,1
sub-verse125,1,macro_label_dice,d129,0.9487229279818239,1
sub-verse125,1,macro_label_dice,d175,0.9375763433472534,1
sub-verse125,1,missing_label_count,d129,0.0,1
sub-verse125,1,missing_label_count,d175,0.0,1
sub-verse125,2,common_matched_assd_mm,d129,0.26629250925150266,1
sub-verse125,2,common_matched_assd_mm,d175,0.2258182219285917,1
sub-verse125,2,common_matched_hd95_mm,d129,1.0690355937288492,1
sub-verse125,2,common_matched_hd95_mm,d175,1.0,1
sub-verse125,2,complete_label_set_indicator,d129,0.0,1
sub-verse125,2,complete_label_set_indicator,d175,0.0,1
sub-verse125,2,foreground_dice,d129,0.869407,1
sub-verse125,2,foreground_dice,d175,0.876528,1
sub-verse125,2,identification_rate,d129,1.0,1
sub-verse125,2,identification_rate,d175,1.0,1
sub-verse125,2,label_set_jaccard,d129,0.75,1
sub-verse125,2,label_set_jaccard,d175,0.7058823529411765,1
sub-verse125,2,macro_label_dice,d129,0.9435648530941595,1
sub-verse125,2,macro_label_dice,d175,0.9478994302624614,1
sub-verse125,2,missing_label_count,d129,0.0,1
sub-verse125,2,missing_label_count,d175,0.0,1
sub-verse125,3,common_matched_assd_mm,d129,0.37447764759784535,1
sub-verse125,3,common_matched_assd_mm,d175,0.22013189587165086,1
sub-verse125,3,common_matched_hd95_mm,d129,1.9464669837481055,1
sub-verse125,3,common_matched_hd95_mm,d175,1.0,1
sub-verse125,3,complete_label_set_indicator,d129,0.0,1
sub-verse125,3,complete_label_set_indicator,d175,0.0,1
sub-verse125,3,foreground_dice,d129,0.882627,1
sub-verse125,3,foreground_dice,d175,0.880054,1
sub-verse125,3,identification_rate,d129,1.0,1
sub-verse125,3,identification_rate,d175,1.0,1
sub-verse125,3,label_set_jaccard,d129,0.8,1
sub-verse125,3,label_set_jaccard,d175,0.7058823529411765,1
sub-verse125,3,macro_label_dice,d129,0.9283041614494428,1
sub-verse125,3,macro_label_dice,d175,0.9497278095411193,1
sub-verse125,3,missing_label_count,d129,0.0,1
sub-verse125,3,missing_label_count,d175,0.0,1
sub-verse125,4,common_matched_assd_mm,d129,0.33918113260544874,1
sub-verse125,4,common_matched_assd_mm,d175,0.28366737693830535,1
sub-verse125,4,common_matched_hd95_mm,d129,1.7039717454962018,1
sub-verse125,4,common_matched_hd95_mm,d175,1.3910108691585386,1
sub-verse125,4,complete_label_set_indicator,d129,0.0,1
sub-verse125,4,complete_label_set_indicator,d175,0.0,1
sub-verse125,4,foreground_dice,d129,0.882847,1
sub-verse125,4,foreground_dice,d175,0.879798,1
sub-verse125,4,identification_rate,d129,1.0,1
sub-verse125,4,identification_rate,d175,1.0,1
sub-verse125,4,label_set_jaccard,d129,0.8,1
sub-verse125,4,label_set_jaccard,d175,0.8,1
sub-verse125,4,macro_label_dice,d129,0.9340982456544041,1
sub-verse125,4,macro_label_dice,d175,0.9431765536012745,1
sub-verse125,4,missing_label_count,d129,0.0,1
sub-verse125,4,missing_label_count,d175,0.0,1
sub-verse150,0,common_matched_assd_mm,d129,1.1276601287365968,1
sub-verse150,0,common_matched_assd_mm,d175,2.0263769994585155,1
sub-verse150,0,common_matched_hd95_mm,d129,6.793313222926663,1
sub-verse150,0,common_matched_hd95_mm,d175,9.663805588556082,1
sub-verse150,0,complete_label_set_indicator,d129,0.0,1
sub-verse150,0,complete_label_set_indicator,d175,0.0,1
sub-verse150,0,foreground_dice,d129,0.85849,1
sub-verse150,0,foreground_dice,d175,0.85744,1
sub-verse150,0,identification_rate,d129,1.0,1
sub-verse150,0,identification_rate,d175,1.0,1
sub-verse150,0,label_set_jaccard,d129,0.75,1
sub-verse150,0,label_set_jaccard,d175,0.75,1
sub-verse150,0,macro_label_dice,d129,0.8805671581103686,1
sub-verse150,0,macro_label_dice,d175,0.8149696179073992,1
sub-verse150,0,missing_label_count,d129,0.0,1
sub-verse150,0,missing_label_count,d175,0.0,1
sub-verse150,1,common_matched_assd_mm,d129,1.638858339676256,1
sub-verse150,1,common_matched_assd_mm,d175,0.5671567440069056,1
sub-verse150,1,common_matched_hd95_mm,d129,8.119152841928667,1
sub-verse150,1,common_matched_hd95_mm,d175,2.7333890604003055,1
sub-verse150,1,complete_label_set_indicator,d129,0.0,1
sub-verse150,1,complete_label_set_indicator,d175,0.0,1
sub-verse150,1,foreground_dice,d129,0.858392,1
sub-verse150,1,foreground_dice,d175,0.862163,1
sub-verse150,1,identification_rate,d129,1.0,1
sub-verse150,1,identification_rate,d175,1.0,1
sub-verse150,1,label_set_jaccard,d129,0.8571428571428571,1
sub-verse150,1,label_set_jaccard,d175,0.75,1
sub-verse150,1,macro_label_dice,d129,0.8281399568983486,1
sub-verse150,1,macro_label_dice,d175,0.9232683485374439,1
sub-verse150,1,missing_label_count,d129,0.0,1
sub-verse150,1,missing_label_count,d175,0.0,1
sub-verse150,2,common_matched_assd_mm,d129,1.7696615278032086,1
sub-verse150,2,common_matched_assd_mm,d175,3.190801077603831,1
sub-verse150,2,common_matched_hd95_mm,d129,8.79788468571044,1
sub-verse150,2,common_matched_hd95_mm,d175,11.199605507918804,1
sub-verse150,2,complete_label_set_indicator,d129,0.0,1
sub-verse150,2,complete_label_set_indicator,d175,0.0,1
sub-verse150,2,foreground_dice,d129,0.856818,1
sub-verse150,2,foreground_dice,d175,0.855032,1
sub-verse150,2,identification_rate,d129,1.0,1
sub-verse150,2,identification_rate,d175,0.833333,1
sub-verse150,2,label_set_jaccard,d129,0.75,1
sub-verse150,2,label_set_jaccard,d175,0.8571428571428571,1
sub-verse150,2,macro_label_dice,d129,0.7920857110174749,1
sub-verse150,2,macro_label_dice,d175,0.6707638779291744,1
sub-verse150,2,missing_label_count,d129,0.0,1
sub-verse150,2,missing_label_count,d175,0.0,1
sub-verse150,3,common_matched_assd_mm,d129,3.16188213826584,1
sub-verse150,3,common_matched_assd_mm,d175,3.1940869715822475,1
sub-verse150,3,common_matched_hd95_mm,d129,12.402511403924679,1
sub-verse150,3,common_matched_hd95_mm,d175,13.21703711305355,1
sub-verse150,3,complete_label_set_indicator,d129,0.0,1
sub-verse150,3,complete_label_set_indicator,d175,0.0,1
sub-verse150,3,foreground_dice,d129,0.858269,1
sub-verse150,3,foreground_dice,d175,0.859006,1
sub-verse150,3,identification_rate,d129,0.666667,1
sub-verse150,3,identification_rate,d175,0.833333,1
sub-verse150,3,label_set_jaccard,d129,0.8571428571428571,1
sub-verse150,3,label_set_jaccard,d175,0.75,1
sub-verse150,3,macro_label_dice,d129,0.708705639569062,1
sub-verse150,3,macro_label_dice,d175,0.6919922946357934,1
sub-verse150,3,missing_label_count,d129,0.0,1
sub-verse150,3,missing_label_count,d175,0.0,1
sub-verse150,4,common_matched_assd_mm,d129,3.7357039216818126,1
sub-verse150,4,common_matched_assd_mm,d175,6.0723251566489935,1
sub-verse150,4,common_matched_hd95_mm,d129,14.690968579305625,1
sub-verse150,4,common_matched_hd95_mm,d175,16.46409122874909,1
sub-verse150,4,complete_label_set_indicator,d129,0.0,1
sub-verse150,4,complete_label_set_indicator,d175,0.0,1
sub-verse150,4,foreground_dice,d129,0.85904,1
sub-verse150,4,foreground_dice,d175,0.857211,1
sub-verse150,4,identification_rate,d129,0.833333,1
sub-verse150,4,identification_rate,d175,0.666667,1
sub-verse150,4,label_set_jaccard,d129,0.75,1
sub-verse150,4,label_set_jaccard,d175,0.75,1
sub-verse150,4,macro_label_dice,d129,0.6566733296278128,1
sub-verse150,4,macro_label_dice,d175,0.4894324987968068,1
sub-verse150,4,missing_label_count,d129,0.0,1
sub-verse150,4,missing_label_count,d175,0.0,1
sub-verse153,0,common_matched_assd_mm,d129,0.11935059959157747,1
sub-verse153,0,common_matched_assd_mm,d175,0.1178046382701669,1
